annotation,comment_id,worker,country,all toxic,not toxic
882,659949,2060,ESP,False,False
883,659949,2480,VEN,False,False
884,659949,301,USA,False,False
885,963713,415,USA,False,True
886,963713,3367,VEN,False,False
887,963713,2654,USA,True,True
888,504430,2361,EGY,False,False
889,504430,381,VEN,False,False
890,504430,1448,VEN,False,False
891,375257,2631,USA,False,False
892,375257,1712,USA,False,False
893,375257,1207,VEN,False,False
894,6035557,3301,USA,False,False
895,6035557,330,USA,False,False
896,6035557,1831,PER,False,False
897,672962,3178,VEN,False,False
898,672962,2477,VEN,False,False
899,672962,2448,USA,False,False
900,5099700,410,USA,False,False
901,5099700,785,USA,False,False
902,5099700,2635,VEN,False,False
903,598422,770,USA,False,False
904,598422,2646,USA,False,False
905,598422,1672,VEN,False,False
906,5097875,899,USA,False,False
907,5097875,2179,VEN,False,False
908,5097875,654,USA,False,False
909,5097875,2964,USA,False,False
910,5379517,845,USA,False,False
911,5379517,556,USA,False,False
912,5379517,141,VEN,False,False
913,5379517,2585,USA,False,False
914,5379517,1066,VEN,True,True
915,5009855,3238,USA,False,False
916,5009855,3078,VEN,False,False
917,5009855,1129,VEN,False,True
918,546544,745,USA,False,False
919,546544,1452,VEN,False,False
920,546544,77,USA,False,False
921,6075591,2406,USA,False,False
922,6075591,3466,VEN,False,False
923,6075591,3490,VEN,False,False
924,6075591,451,USA,False,False
925,5530299,1982,VEN,False,False
926,5530299,2138,EGY,False,False
927,5530299,3479,USA,False,False
928,5530299,2520,RUS,False,False
929,783433,613,VEN,False,False
930,783433,2484,USA,True,True
931,783433,3176,VEN,False,False
932,5275694,981,VEN,True,True
933,5275694,2406,USA,True,True
934,5275694,48,USA,True,True
935,5275694,1467,USA,True,True
936,5275694,3450,VEN,True,True
937,5476969,1850,USA,False,False
938,5476969,2406,USA,False,False
939,5476969,1241,VEN,False,False
940,5476969,1106,VEN,False,False
941,5999762,3307,USA,True,True
942,5999762,2236,VEN,False,False
943,5999762,1463,USA,False,False
944,5999762,2317,VEN,False,False
945,5215779,2368,USA,False,False
946,5215779,1359,VEN,False,False
947,5215779,2839,VEN,False,False
948,271847,1653,USA,False,False
949,271847,2623,USA,False,False
950,271847,2976,VEN,False,False
951,5575600,2107,USA,False,False
952,5575600,1181,VEN,False,False
953,5575600,247,USA,True,True
954,5141369,556,USA,False,False
955,5141369,2129,VEN,False,False
956,5141369,554,VEN,False,False
957,5511279,2484,USA,True,True
958,5511279,3176,VEN,True,True
959,5511279,108,VEN,False,False
960,5187063,1320,USA,False,False
961,5187063,1009,VEN,False,False
962,5187063,427,USA,True,True
963,6324554,556,USA,False,False
964,6324554,3226,USA,False,False
965,6324554,945,USA,False,False
966,766964,415,USA,True,False
967,766964,2839,VEN,False,False
968,766964,462,VEN,False,False
969,255938,2210,VEN,False,False
970,255938,1929,VEN,False,False
971,255938,635,USA,False,False
972,732660,734,USA,False,False
973,732660,3565,VEN,False,False
974,732660,2932,VEN,False,False
975,5388935,981,VEN,False,False
976,5388935,2631,USA,False,False
977,5388935,415,USA,False,False
978,5388935,1606,COL,False,False
979,5388935,305,USA,False,False
980,5388935,2530,EGY,True,True
981,5169776,916,VEN,False,False
982,5169776,1197,USA,False,False
983,5169776,98,VEN,False,False
984,5341471,2631,USA,False,False
985,5341471,395,USA,False,False
986,5341471,3082,USA,False,False
987,5341471,2762,ROU,False,False
988,510079,3039,VEN,False,False
989,510079,239,EGY,False,False
990,510079,2391,VEN,False,False
991,961206,1619,USA,False,False
992,961206,686,VEN,True,True
993,961206,1630,VEN,True,True
994,6013189,1686,COL,True,True
995,6013189,716,VEN,False,False
996,6013189,3203,USA,True,True
997,6004102,1067,USA,False,False
998,6004102,2354,VEN,False,False
999,6004102,2109,EGY,False,False
1000,5236257,141,VEN,False,False
1001,5236257,1224,EGY,False,False
1002,5236257,151,VEN,False,False
1003,5236257,3074,EGY,False,False
1004,442045,899,USA,False,False
1005,442045,2710,USA,True,True
1006,442045,1450,VEN,False,False
1007,6018698,2138,EGY,False,False
1008,6018698,1760,VEN,True,False
1009,6018698,3046,USA,False,False
1010,5274164,1469,USA,False,False
1011,5274164,3265,VEN,False,False
1012,5274164,2742,VEN,False,False
1013,5568673,1090,VEN,False,False
1014,5568673,1694,VEN,False,False
1015,5568673,969,USA,False,False
1016,5707136,1456,VEN,False,False
1017,5707136,1291,VEN,False,False
1018,5707136,1743,VEN,False,False
1019,856954,2837,USA,False,False
1020,856954,2750,VEN,False,False
1021,856954,1947,VEN,False,False
1022,856954,3007,VEN,False,False
1023,635205,164,USA,False,False
1024,635205,2646,USA,False,False
1025,635205,2839,VEN,False,False
1026,760186,556,USA,False,False
1027,760186,2711,VEN,False,False
1028,760186,3064,USA,True,True
1029,5831794,2646,USA,False,False
1030,5831794,195,USA,True,True
1031,5831794,3215,VEN,False,False
1032,5831794,2383,VEN,False,False
1033,295471,1784,PAK,False,False
1034,295471,2621,USA,False,False
1035,295471,140,USA,False,False
1036,5371197,2885,VEN,False,False
1037,5371197,2998,USA,False,False
1038,5371197,2359,VEN,False,False
1039,6280160,2625,VEN,False,False
1040,6280160,409,VEN,False,True
1041,6280160,2359,VEN,False,False
1042,6070611,734,USA,False,False
1043,6070611,899,USA,False,False
1044,6070611,932,PER,False,False
1045,5815876,1324,USA,False,False
1046,5815876,1621,VEN,True,False
1047,5815876,2386,USA,False,False
1048,5522751,1796,USA,False,False
1049,5522751,2646,USA,False,False
1050,5522751,3310,VEN,False,False
1051,5522751,3247,VEN,False,False
1052,5764424,1224,EGY,False,False
1053,5764424,3091,VEN,False,False
1054,5764424,3078,VEN,True,True
1055,473812,1724,USA,False,False
1056,473812,969,USA,False,False
1057,473812,1089,VEN,False,False
1058,6239131,286,VEN,False,False
1059,6239131,326,EGY,False,False
1060,6239131,533,EGY,False,True
1061,5905503,2031,VEN,False,False
1062,5905503,1197,USA,False,False
1063,5905503,757,USA,False,False
1064,905778,2347,VEN,True,True
1065,905778,2631,USA,False,False
1066,905778,1606,COL,False,False
1067,905778,275,VEN,False,False
1068,905778,2480,VEN,False,False
1069,5438091,1982,VEN,False,False
1070,5438091,3041,USA,False,False
1071,5438091,2520,RUS,False,False
1072,981956,1606,COL,False,False
1073,981956,654,USA,False,True
1074,981956,519,USA,True,True
1075,990855,405,VEN,True,True
1076,990855,1858,VEN,False,False
1077,990855,2652,PER,True,True
1078,5479689,1850,USA,False,False
1079,5479689,708,ITA,False,False
1080,5479689,2006,VEN,False,False
1081,5026061,48,USA,False,False
1082,5026061,1068,VEN,False,False
1083,5026061,2271,VEN,False,True
1084,6188836,3409,VEN,False,False
1085,6188836,3075,VEN,False,False
1086,6188836,1032,VEN,False,False
1087,5905279,2255,USA,False,False
1088,5905279,845,USA,False,False
1089,5905279,3380,VEN,True,True
1090,5905279,2750,VEN,False,False
1091,5905279,1353,USA,False,False
1092,696160,164,USA,True,True
1093,696160,2876,VEN,False,False
1094,696160,2780,USA,True,True
1095,5643300,1283,VEN,True,True
1096,5643300,996,VEN,False,False
1097,5643300,2167,VEN,True,True
1098,5499791,2652,PER,False,False
1099,5499791,3054,VEN,False,False
1100,5499791,3296,EGY,False,False
1101,5571770,1398,VEN,False,False
1102,5571770,3234,VEN,False,False
1103,5571770,1949,EGY,False,True
1104,661546,2947,VEN,False,False
1105,661546,2059,USA,False,False
1106,661546,2620,USA,False,False
1107,322784,3556,USA,False,False
1108,322784,2646,USA,False,False
1109,322784,1753,VEN,False,False
1110,6201087,1991,VEN,True,True
1111,6201087,726,VEN,True,True
1112,6201087,1049,USA,True,True
1113,979668,2837,USA,False,False
1114,979668,3103,USA,False,False
1115,979668,911,USA,False,False
1116,979668,2444,VEN,False,False
1117,780718,1972,ARG,False,False
1118,780718,1079,USA,False,False
1119,780718,2872,EGY,False,False
1120,5216320,633,VEN,False,False
1121,5216320,141,VEN,False,False
1122,5216320,1860,VEN,False,False
1123,5216320,444,USA,False,False
1124,330634,3448,VEN,False,False
1125,330634,1172,USA,False,False
1126,330634,2932,VEN,False,False
1127,6289716,2,USA,False,True
1128,6289716,633,VEN,True,True
1129,6289716,198,VEN,True,True
1130,6289716,1906,VEN,False,False
1131,5106359,3307,USA,False,False
1132,5106359,3490,VEN,False,False
1133,5106359,482,PER,False,False
1134,5026494,2738,USA,True,True
1135,5026494,2625,VEN,False,False
1136,5026494,2444,VEN,False,False
1137,644819,338,ESP,False,False
1138,644819,3072,VEN,False,False
1139,644819,403,VEN,False,False
1140,6024791,1972,ARG,False,False
1141,6024791,1079,USA,False,False
1142,6024791,635,USA,False,False
1143,837696,414,VEN,False,False
1144,837696,2585,USA,False,False
1145,837696,1636,USA,False,False
1146,837696,686,VEN,False,False
1147,1071891,7,VEN,False,False
1148,1071891,1271,USA,True,True
1149,1071891,3064,USA,False,False
1150,699621,1850,USA,False,False
1151,699621,2192,VEN,False,False
1152,699621,1106,VEN,False,False
1153,5715921,1093,VEN,False,True
1154,5715921,1032,VEN,False,False
1155,5715921,2809,USA,True,True
1156,5601239,1283,VEN,True,True
1157,5601239,94,VEN,False,False
1158,5601239,2710,USA,True,True
1159,5947460,3406,VEN,False,False
1160,5947460,2601,VEN,False,False
1161,5947460,124,USA,True,True
1162,5302504,1606,COL,True,True
1163,5302504,373,VEN,False,False
1164,5302504,339,VEN,True,True
1165,5674102,1923,VEN,False,True
1166,5674102,664,VEN,True,True
1167,5674102,339,VEN,True,True
1168,5936090,2406,USA,False,False
1169,5936090,734,USA,True,True
1170,5936090,1353,USA,False,False
1171,5936090,1241,VEN,False,False
1172,6031552,2255,USA,False,False
1173,6031552,2652,PER,False,False
1174,6031552,3307,USA,True,True
1175,6031552,1873,VEN,False,False
1176,825478,86,VEN,False,False
1177,825478,1145,VEN,False,False
1178,825478,330,USA,False,False
1179,5672081,981,VEN,False,False
1180,5672081,25,RUS,False,False
1181,5672081,1237,VEN,False,False
1182,5672081,352,VEN,False,False
1183,5213003,3364,USA,False,False
1184,5213003,1356,VEN,False,False
1185,5213003,1269,USA,False,False
1186,5213003,1276,VEN,False,False
1187,5114199,2626,USA,False,False
1188,5114199,1346,VEN,False,False
1189,5114199,2473,VEN,False,False
1190,5964350,2646,USA,False,False
1191,5964350,192,USA,False,False
1192,5964350,636,USA,False,False
1193,909287,1305,USA,False,True
1194,909287,1437,USA,False,False
1195,909287,1490,VEN,False,False
1196,5243066,2,USA,False,False
1197,5243066,1178,USA,True,True
1198,5243066,580,USA,False,False
1199,5243066,2217,USA,True,True
1200,6165002,981,VEN,False,False
1201,6165002,3479,USA,False,False
1202,6165002,1538,USA,False,False
1203,6165002,1448,VEN,True,True
1204,319519,1272,USA,True,False
1205,319519,636,USA,False,False
1206,319519,2278,ARG,False,False
1207,788230,633,VEN,False,False
1208,788230,395,USA,False,False
1209,788230,2130,VEN,False,False
1210,788230,603,USA,False,False
1211,788230,3247,VEN,False,False
1212,788230,1742,POL,False,False
1213,6047333,2381,VEN,True,False
1214,6047333,2198,VEN,False,False
1215,6047333,3509,VEN,False,False
1216,774135,2376,VEN,False,False
1217,774135,742,VEN,False,False
1218,774135,1172,USA,False,False
1219,5312133,115,VEN,False,False
1220,5312133,2646,USA,True,True
1221,5312133,3367,VEN,True,True
1222,5312133,2428,USA,True,True
1223,5312133,3031,VEN,True,True
1224,350951,164,USA,False,False
1225,350951,1224,EGY,False,False
1226,350951,2839,VEN,False,False
1227,5862645,2640,USA,False,False
1228,5862645,1871,VEN,False,False
1229,5862645,695,USA,False,False
1230,6124697,1850,USA,True,True
1231,6124697,806,USA,False,False
1232,6124697,3009,VEN,False,False
1233,6124697,1467,USA,False,False
1234,6238210,140,USA,False,False
1235,6238210,339,VEN,True,True
1236,6238210,2221,VEN,False,False
1237,775058,1356,VEN,False,True
1238,775058,87,VEN,False,False
1239,775058,1583,VEN,False,False
1240,4986313,1555,EGY,False,True
1241,4986313,1984,VEN,False,False
1242,4986313,2059,USA,False,True
1243,5117154,3556,USA,False,False
1244,5117154,3123,VEN,False,False
1245,5117154,2582,VEN,False,False
1246,6238642,442,USA,False,False
1247,6238642,1806,USA,True,True
1248,6238642,383,VEN,False,False
1249,6123698,3268,VEN,False,False
1250,6123698,1693,VEN,False,False
1251,6123698,2960,VEN,False,False
1252,613600,1136,USA,False,False
1253,613600,996,VEN,False,False
1254,613600,378,IDN,False,False
1255,394469,2631,USA,False,False
1256,394469,2552,VEN,False,False
1257,394469,2706,VEN,False,False
1258,5927228,2406,USA,True,True
1259,5927228,12,VEN,True,True
1260,5927228,3130,USA,True,True
1261,5927228,668,ECU,True,True
1262,5242226,195,USA,False,False
1263,5242226,36,VEN,False,False
1264,5242226,2905,USA,False,False
1265,6309867,395,USA,False,False
1266,6309867,1796,USA,False,False
1267,6309867,882,VEN,False,False
1268,6309867,3438,USA,False,False
1269,6309867,1209,USA,False,False
1270,619740,2135,VEN,False,False
1271,619740,433,USA,False,False
1272,619740,423,VEN,False,False
1273,480891,1112,VEN,False,False
1274,480891,1409,USA,False,False
1275,480891,1181,VEN,True,False
1276,835905,1048,USA,False,False
1277,835905,2885,VEN,False,False
1278,835905,2373,ARG,False,False
1279,5715214,3307,USA,False,False
1280,5715214,1784,PAK,False,False
1281,5715214,2623,USA,True,True
1282,5715214,2976,VEN,False,False
1283,638804,148,PER,False,False
1284,638804,1420,USA,False,False
1285,638804,2979,EGY,False,False
1286,5759824,3556,USA,False,False
1287,5759824,1850,USA,False,False
1288,5759824,655,VEN,False,False
1289,5759824,2361,EGY,False,False
1290,434317,1708,USA,False,True
1291,434317,108,VEN,False,False
1292,434317,2706,VEN,False,False
1293,793292,1982,VEN,False,False
1294,793292,3283,VEN,False,False
1295,793292,845,USA,False,False
1296,793292,1053,USA,False,False
1297,5447661,1490,VEN,False,False
1298,5447661,3409,VEN,False,False
1299,5447661,98,VEN,True,True
1300,1044666,2895,EGY,False,False
1301,1044666,1653,USA,False,False
1302,1044666,2801,VEN,False,False
1303,6192857,1796,USA,False,False
1304,6192857,2629,USA,False,False
1305,6192857,1117,USA,False,False
1306,1068774,2944,USA,True,True
1307,1068774,747,VEN,False,False
1308,1068774,2221,VEN,False,False
1309,5508895,3321,EGY,False,False
1310,5508895,352,VEN,False,False
1311,5508895,1347,VEN,False,False
1312,425119,1955,USA,False,False
1313,425119,140,USA,False,False
1314,425119,1942,VEN,False,False
1315,5264101,3304,VEN,False,False
1316,5264101,654,USA,False,False
1317,5264101,2060,ESP,False,False
1318,5264101,811,USA,False,False
1319,566666,1398,VEN,False,False
1320,566666,485,EGY,False,False
1321,566666,3007,VEN,False,False
1322,566666,2612,VEN,False,False
1323,339874,2406,USA,False,False
1324,339874,1722,USA,False,False
1325,339874,2460,VEN,False,False
1326,339874,3490,VEN,False,False
1327,6135668,414,VEN,True,True
1328,6135668,1398,VEN,False,True
1329,6135668,1609,EGY,True,True
1330,6135668,845,USA,True,True
1331,6135668,261,EGY,True,True
1332,6069415,2646,USA,True,True
1333,6069415,3307,USA,True,True
1334,6069415,482,PER,True,True
1335,6069415,3338,VEN,True,True
1336,6069415,3361,VEN,True,True
1337,4973420,415,USA,False,True
1338,4973420,2463,VEN,False,False
1339,4973420,770,USA,False,False
1340,4973420,2582,VEN,False,False
1341,5935838,633,VEN,False,False
1342,5935838,2635,VEN,False,False
1343,5935838,1516,USA,False,False
1344,5935838,346,VEN,False,False
1345,5568455,1067,USA,True,True
1346,5568455,1090,VEN,True,True
1347,5568455,2626,USA,True,True
1348,5509746,1090,VEN,False,False
1349,5509746,304,USA,False,False
1350,5509746,1463,USA,False,True
1351,5438563,1991,VEN,True,True
1352,5438563,235,VEN,False,False
1353,5438563,2166,EGY,True,True
1354,5438563,194,USA,False,False
1355,636510,899,USA,False,False
1356,636510,1796,USA,True,True
1357,636510,2364,VEN,False,False
1358,636510,2107,USA,False,False
1359,544466,734,USA,False,False
1360,544466,3238,USA,True,False
1361,544466,1291,VEN,False,False
1362,544466,3091,VEN,False,False
1363,5158893,2810,EGY,True,True
1364,5158893,3321,EGY,False,True
1365,5158893,352,VEN,False,False
1366,375782,3304,VEN,False,False
1367,375782,2060,ESP,False,False
1368,375782,3249,USA,False,False
1369,375782,811,USA,False,False
1370,5112788,3532,CAN,False,False
1371,5112788,338,ESP,False,False
1372,5112788,403,VEN,False,False
1373,5670275,556,USA,False,False
1374,5670275,3265,VEN,False,False
1375,5670275,3075,VEN,False,False
1376,5670275,2675,USA,False,False
1377,5518787,115,VEN,True,True
1378,5518787,2255,USA,False,False
1379,5518787,1609,EGY,False,False
1380,5518787,1765,VEN,False,False
1381,5518787,2588,UKR,False,False
1382,385709,395,USA,True,True
1383,385709,1796,USA,False,False
1384,385709,882,VEN,True,True
1385,385709,3438,USA,True,True
1386,385709,1209,USA,True,True
1387,785552,2899,USA,False,False
1388,785552,2513,PER,False,False
1389,785552,1129,VEN,False,False
1390,5354709,2255,USA,False,False
1391,5354709,2718,VEN,False,False
1392,5354709,916,VEN,False,False
1393,6248143,3238,USA,False,False
1394,6248143,3091,VEN,False,False
1395,6248143,3078,VEN,True,True
