comment_id,comment_text
272303,"""Now who do I blame?” he asked, pointing to the audience. “The people. A bunch of idiots following Pied Piper over the edge of the cliff. That's who I blame. They ought to know better than that. I mean, nobody wants to read anymore. No one wants to find out the background anymore. And they blame Donald Trump. I blame the people. This paragraph taken from the above story.
 I wonder if Don realizes those same ""bunch of idiots"" have continued to elect him for the past 40 years......."
272539,"In other words Don you are in favor of a Cuban Communist Cruz and a shit for brains Kasich. I think Don Wand you are losing it. You know Donald Trump would not be a Washington Cartel, like all the rest of Obama rear-end kissing jerks."
273180,"Sheesh when I was in middle school (not too terribly long ago, early 1990's) a simple fight got you suspended for a few days. That was IT. You learned your lesson and didn't have to have your life ruined over some trite BS. I see now that if you're a kid and get into a fight, cops will arrest you, charge you with a felony, and smear your character... Damn near two weeks after the fact!

School-to-prison pipeline in stark affect! Absolutely disgusting..."
273280,"you have my vote! Those idiots in Juneau, I wonder who voted against this unnecessary stupid law."
273333,"This is not good journalism, the yea's and nay's should be named in the article. The public has a need to know. There isn't even a vote count, pathetic. Rashah, you are usually better than this."
273505,You can't buy everything on Amazon & many people would be too dumb to use it.
273625,Hot Wire Electric will be paying serious damages for their stupidity.
273779,"Don't need new revenue when Alaska is giving nearly a billion dollars to the oil and gas industry in tax credits and pipeline investment.  Really, how much has Alaska given away in the past couple years?  and for what?  a measly 5,500 barrel increase in production?  at $40 a barrel Alaska has given billions and new production totals $220,000.  

No to TAXES.  No to messing with the Permanent Fund or Dividend.  Stop squandering Alaska's wealth on foolish expenditures."
273800,"Since I am held to a civil response on these two morons idea of time, I can only say I wish the earth would open up beneath the Capitol and save us some time!"
274368,"Ahh Frederick.

Thank you for showing you are so stupid you can't understand a pun."
274391,"Agreed.

Funny how it is only her supporters that bring up race.

Our aspiring dictator Barack Obama has the same thing going on.

Disagree with him him and the first thing his supporters do is pull the race card.

It is apparently the only thing the supporters of Elvi and Obama have to defend those morons."
274426,"Does that mean we can call him a 'loser', now?  Just askin'..."
274775,"Idiot. The First Amendment also applies to public universities. This isn't a matter of debate, open a book or use a search engine."
274855,Anna MacKinnon is giving Kelly a real challenge as being the most boneheaded of the bunch in the State Senate.
274888,Mike Hawker you are just a vindictive  jerk!
274920,"""ferret out the weasels""  damn!  I do not have a good comeback for that one.  Well played, ma'am, well played."
274968,"The First Amendment also applies to public universities. This isn’t a matter of debate, open a book or use a search engine. 

Also, my first 2 comments got rated ""uncivil"" for calling you an idiot, so I'd appreciate if you apologized for calling us sexist bigots. Thanks."
275007,"The tea party was absconded by these idiots just like Palin, please do not put labels on things you obviously do not understand, and to answer your un- asked question I am registered as a republican voter and I am still looking for a true republican person to get behind. Not these idiots thats for sure."
275052,I would bet a week's salary that Jim Minnery's organization will get more donations and funding if this bill passes. He's a liar and a hypocrite.
275154,"Silly Sue, it would appear to me that the legislature is running the oil tax credits and reduced revenues, not the governor."
275383,"Now show me one single federal employee from EPA, BLM, or USFS who INTENTIONALLY drained the Gold King mine in Colorado into the Animas River who has been held accountable!
What a complete hypocrisy!"
275384,Big oil to Alaska: If you don't start paying us more to feed your dead horse we are going to shoot it and go home.
275883,And the rich get away with this bullshit. Feel The Bern.
276010,"“So, do you think it would be acceptable for a woman to proposition someone for sex, strip down and lather themselves in soap?” 
That sounds disgusting! You're sick!"
276665,"""Corrupt or dumb""  Ever heard of the CBC?"
276685,"What a stupid comment from someone :Named ""CatNamedJava""!"
